Exposure	Outcome	famr_none	famr_gfa	susie.ss	mrash.ss	susie.ss_gfa	mrash.ss_gfa	ivw	robust	ivw_gfa	robust_gfa	ivw.univar
Total cholesterol in very large HDL	Type 2 Diabetes	0.00139976736536285	3.10573127436653e-05	0	1.09679007170849e-05	0	8.64481783402482e-06	0.0703557017550062	0.355599418143464	0.163981662056687	0.479805020657792	0.0507528365268831
Cholesterol esters in very large HDL	Type 2 Diabetes	0.00141038236991931	3.51256854432824e-05	0	1.49541627044725e-05	0	1.17540453213882e-05	0.0348614198168159	0.0941065848511932	0.0654087795937595	0.0725518124213669	0.0507528365268831
Free cholesterol in very large HDL	Type 2 Diabetes	0.00143946966366226	3.03935915547671e-05	0	6.76236386298879e-06	0	5.35784328314914e-06	0.0348614198168159	0.0941065848511932	0.0654087795937595	0.193941562412171	0.0507528365268831
Total lipids in very large HDL	Type 2 Diabetes	0.00147068941819894	3.57360178974142e-05	0	1.07454716876676e-05	0	8.48291156685388e-06	0.0703557017550062	0.355599418143464	0.176249696373641	0.461417674552892	0.0507528365268831
Concentration of very large HDL particles	Type 2 Diabetes	0.00142046338374213	3.30381425502901e-05	0	8.20929366818213e-06	0	6.49500562066585e-06	0.0348614198168159	0.0697199764280461	0.0654087795937595	0.010966046550235	0.0507528365268831
Phospholipids in very large HDL	Type 2 Diabetes	0.00141976069977934	3.24515162225536e-05	0	6.36165661527244e-06	0	5.04677423385225e-06	0.0348614198168159	0.324449490636179	0.163981662056687	0.461417674552892	0.0507528365268831
Triglycerides in very large HDL	Type 2 Diabetes	0.00170402566678429	4.54937418947754e-05	0	1.13294032766387e-05	0	8.93886154318402e-06	0.0348614198168159	0.0941065848511932	0.0654087795937595	0.010966046550235	0.0507528365268831
Total lipids in very large VLDL	Type 2 Diabetes	0.001528133660185	3.36478154817632e-05	0	5.78809270646019e-06	0	4.58771068023722e-06	0.0348614198168159	0.280317973526735	0.0654087795937595	0.193941562412171	0.0507528365268831
Concentration of very large VLDL particles	Type 2 Diabetes	0.00228510171912066	3.4510307634128e-05	0	6.60765224969051e-06	0	5.23181211009582e-06	0.0348614198168159	0.00871525331784873	0.0483884370330711	0.010966046550235	0.0507528365268831
Phospholipids in very large VLDL	Type 2 Diabetes	0.00144955377906786	3.34510220980633e-05	0	5.99616254670643e-06	0	4.75025676049956e-06	0.0348614198168159	0.00871525331784873	0.0183334874678908	0.010966046550235	0.0507528365268831
Triglycerides in very large VLDL	Type 2 Diabetes	0.00164993398279267	3.04138712968749e-05	0	4.66286342448718e-06	0	3.70285353135102e-06	0.0348614198168159	0.500461264980473	0.0654087795937595	0.479805020657792	0.0507528365268831
Total lipids in very small VLDL	Type 2 Diabetes	0.00347777453741083	2.96812124432888e-05	0	5.48431876590261e-06	0	4.35565979906016e-06	0.0348614198168159	0.0941065848511932	0.0654087795937595	0.010966046550235	0.0507528365268831
Concentration of very small VLDL particles	Type 2 Diabetes	0.00341582115056882	2.9859476320393e-05	0	5.09099018208836e-06	0	4.04537228881896e-06	0.0348614198168159	0.00871525331784873	0.00933046566272433	0.010966046550235	0.0507528365268831
Phospholipids in very small VLDL	Type 2 Diabetes	0.0111748353827178	2.92937847095054e-05	0	4.25988804753086e-06	0	3.39045358288548e-06	0.0348614198168159	0.00871525331784873	0.0654087795937595	0.00440588075949744	0.0507528365268831
Triglycerides in very small VLDL	Type 2 Diabetes	0.00140115194064239	3.43052757112439e-05	0	6.89243274898388e-06	0	5.46153989322562e-06	0.0348614198168159	0.00871525331784873	0.00933046566272433	0.010966046550235	0.0507528365268831
Total lipids in chylomicrons and largest VLDL particles	Type 2 Diabetes	0.00167916562626746	3.18318473880863e-05	0	5.04525686007007e-06	0	4.00395744970528e-06	0.0348614198168159	0.340905378460708	0.163981662056687	0.271176655411624	0.0507528365268831
Concentration of chylomicrons and largest VLDL particles	Type 2 Diabetes	0.00220314427329205	8.14558577429958e-05	0	1.93195927690182e-05	0	1.51120607309041e-05	0.120411387842855	0.500461264980473	0.399173817874008	0.62219046160578	0.0507528365268831
Phospholipids in chylomicrons and largest VLDL particles	Type 2 Diabetes	0.00156252677796753	6.00687376647313e-05	0	7.56103786914153e-06	0	5.97425232717885e-06	0.391866623257776	0.638278283202685	0.563241229524762	0.660136222745326	0.0507528365268831
Triglycerides in chylomicrons and largest VLDL particles	Type 2 Diabetes	0.00195781258592698	7.47771191235147e-05	0	1.02966260737691e-05	0	8.10786975991018e-06	0.0348614198168159	0.00871525331784873	0.0483884370330711	0.010966046550235	0.0507528365268831
